,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
133,182448,14ac9dcf7efaf81efcdff2eee1ff731d,Ж,1988,2009-07-27,R,Туймазы,0,Договор на текущий счет для дебетовой карты,2856c3886805bee199181ec5b00ff8ad,Visa Platinum Rewards,2021,-1,0,0,1400,4700,7800,12500,dc
134,218879,e31535350f893eac7159b53bba919053,М,1977,2003-01-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,705be3d6e38ccb23000e40c30827bf73,MasterCard Electronic,2021,-1,4500,4,7900,700,97600,93800,dc
135,182670,0444849a677981f6ebbbe63080689058,Ж,1961,2010-08-09,R,Уфа,0,Договор на текущий счет для дебетовой карты,fadbd978477e9fe749600e3a748fa9a6,-1,-1,-1,0,0,0,0,0,0,dc
136,182806,4234f9a108d7b1e665ebc859d31b679c,Ж,1976,2021-10-19,N,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,2c0430ddf8bf337c77646b44cd940bdc,Eurocard/MasterCard Gold,2021,-1,1100,2,600,0,15000,15000,dc
137,182825,e7f4be9db99ee22f18884f464fe7d360,Ж,1986,2007-05-11,R,Уфа,0,Договор на текущий счет для дебетовой карты,c24cc784dd78dbba597669d5f6dbc790,-1,-1,-1,0,0,0,0,0,0,dc
138,197694,c6017d6e56b1b2c84b3664c1051ac306,Ж,1995,2015-10-16,R,Уфа,0,Договор на текущий счет для дебетовой карты,06d4d3c601694c5070ab0bcfd525feed,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,0,0,9600,9600,dc
139,182918,7d5f4f53afc9efa193184c66d4a89a11,М,1998,2021-09-01,R,Москва,0,Договор на текущий счет для дебетовой карты,8f0fb7de5e98ddc14b779c582376fe6d,Visa Platinum Rewards,2021,-1,0,0,0,0,0,0,dc
140,194043,6ef5d13408e3418e0a6ba7c4b62e0424,Ж,1959,2015-12-29,R,Туймазы,0,Договор на текущий счет для дебетовой карты,3f06cedfd24181c4b1361285aca0bd73,Visa Rewards,2021,-1,80600,28,0,0,158100,158100,cc
141,183058,27aad7dbd628bb912ccd6d67df67447f,Ж,1976,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,c90ec83a7d9061acea873c393684ed85,-1,-1,-1,0,0,0,0,0,0,dc
142,183138,c0785fcf0ff2e7ca9960643418f3a612,Ж,1988,2018-03-15,R,Курган,0,Договор на текущий счет для дебетовой карты,796996f199e3b974e0c8a7a58d717285,Visa Platinum Rewards,2021,2022,1300,4,500,0,1300,1300,dc
143,250529,0e3d78eaab143047fee3b11bfc35fe15,М,1997,2016-04-07,R,Брянск,300,Договор на текущий счет для дебетовой карты,602e9efdba35a9606416037f64986863,МИР Debit,2021,-1,0,0,0,0,295400,295400,dc
144,231845,e7fa4dd217e05002c1ec0505c44f49be,М,1973,2014-05-13,R,Кореновск,265000,Кредитная карта,6afdf8aa8950e9ffaf8f32b7c8da7a92,-1,-1,-1,59400,65,100,100,336200,336200,dc
145,196555,847523e71b5539c38a08b613022b5e49,М,2000,2021-10-15,R,Красноярск,0,Договор на текущий счет для дебетовой карты,6daa112c48f62b3496049ac14604e3ad,VISA Gold,2021,-1,13700,6,2900,0,14900,8300,dc
146,183620,39e0e91465f7071cddc2f8cd5096caa2,М,1991,2016-07-27,R,Бирск,0,Договор на текущий счет для дебетовой карты,a49b01e5a128cd0063d551994a2a828e,Visa Platinum Rewards,2021,-1,13700,1,900,300,14700,15100,dc
147,183774,44228901152fec39b74d5faa3133c165,Ж,1969,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,8f8961e71d8c74742ab58771d76ef442,-1,-1,-1,0,0,0,0,0,0,dc
148,196594,f90c2f9386016fd5439cf6a7a786cd57,М,1971,2021-10-01,R,Смоленск,0,Договор на текущий счет для дебетовой карты,c27b59de5c34fbf7198ab7d13716918c,Eurocard/MasterCard Mass,2021,-1,13900,38,4600,100,43400,36600,dc
149,184095,4c71886050e360856c5e798f2882cd5c,М,2004,2021-09-02,R,Кемерово,0,Договор на текущий счет для дебетовой карты,0cfa008bf10042d0773c92f65ee927f6,-1,-1,-1,0,0,0,0,0,0,dc
150,287653,e5f3b581f5e4e74463cb9b3a89d53001,Ж,1997,2016-01-26,R,Уфа,0,Договор на текущий счет для дебетовой карты,9a3d2bebc36f6ccdae1b659ee99b6c1a,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,49000,28,7500,500,73200,73600,dc
151,184213,da55e7690bb354b9c27b7f1d17c00eb0,Ж,1967,2014-03-20,R,Толбазы,0,Договор на текущий счет для дебетовой карты,975dc2aab530dc4849b36a0153ad990f,"Дебет карта ПС МИР ""Бюджетная""",2021,2022,0,0,0,0,0,0,dc
152,184336,c4462b21da7ab3e29edaa6d51dd0aa5e,Ж,2000,2021-09-23,R,Владимир,0,Договор на текущий счет для дебетовой карты,71cf3c00e34ca9663a9f07582b6ba070,Visa Platinum Rewards,2021,-1,11700,58,2400,0,23500,23500,dc
153,184494,2d23bb81a70607b959910661ef4d0bac,М,1991,2019-09-16,R,Москва,0,Договор на текущий счет для дебетовой карты,d9b003f89fc652d967d7ec5a632c38f1,-1,-1,-1,0,0,0,0,23500,23500,dc
154,184570,881bb4f1eb39df10f8e137de482a0404,М,1969,2021-10-01,N,Москва,0,Договор на текущий счет для дебетовой карты,0b70fcf0c15abfe0ce8eb390bc7bf9a3,-1,-1,-1,0,0,0,0,0,0,dc
155,198263,549b44b0b2620f66c719868183e1b21c,Ж,2000,2021-08-27,R,Уфа,0,Договор на текущий счет для дебетовой карты,70dd0f5423ee92b538995d5a917fe86f,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,0,0,16200,16200,dc
156,274947,60d50a0233c9d894a52d2975a0310a5b,М,1965,2014-05-01,R,Омск,70000,Кредитная карта,f95454200d7740995731f6f2bb31a3ee,-1,-1,-1,15300,41,0,0,48400,48400,dc
157,207603,037e4d05186a0c76fce87a71debadeb9,М,1970,2021-10-29,R,Омск,9300,Договор на текущий счет для дебетовой карты,b3ce948070eaa2b8f0c78e31cc6f7349,VISA Gold,2021,-1,2200,14,1700,800,14400,14700,dc
158,184796,eea5fc914276ad735830840f7b606829,Ж,1973,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,013d058f0fc321eeb4048e62ed4b5090,-1,-1,-1,0,0,0,0,0,0,dc
159,280708,a11bd957ba02a7916f6067aa8a9b3886,М,1988,2021-10-29,R,Омск,0,Договор на текущий счет для дебетовой карты,afb30d6de62e41587005d4c0456f4654,VISA Gold,2021,-1,39900,39,42600,400,213100,213500,dc
160,184957,704addf6f9edf7521c2e0fee8220b9b8,М,1987,2019-03-12,R,Сибай,0,Договор на текущий счет для дебетовой карты,a05d9f9f52c47add9ec8043010f8cba8,Visa Platinum Rewards,2021,2021,6200,17,9000,6100,9700,15900,dc
161,185121,899976f5701525e4db5f8d50091649b6,Ж,1997,2017-07-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,d181fa765883685b347ff0fe742637ae,-1,-1,-1,0,0,0,0,0,0,dc
162,185199,408b975eba980436ea39d56cf67032be,М,1979,2019-05-16,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,588ded4489e3be423b8f8bd2bc0704a8,-1,-1,-1,0,0,0,0,1000,1000,dc
163,289899,c02e947043490104319df4fd1151eb82,Ж,1978,2014-08-06,R,Стерлитамак,50000,Кредитная карта,03091de5053e0ff14779ae06fec1a1c2,-1,-1,-1,300,7,0,0,22000,22000,dc
164,185507,85c99616dbf5cb853c553e7d997200f5,Ж,1984,2019-03-04,R,Липецк,15000,Кредитная карта,9ef3be62e443b1131664dd7e5ca65099,-1,-1,-1,10600,23,0,0,10600,10600,dc
165,205768,5229913abb54e7c391c50f5c8f4bfb2f,М,1973,2020-01-10,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,04dc2d9f2ac0c08c40777dea8d2fc24e,Visa Rewards,2021,-1,8400,7,0,0,23500,23500,cc
166,185683,de255a0e05613cd1bbad5b4cc4602e0b,Ж,1974,2012-09-19,R,Мелеуз,0,Договор на текущий счет для дебетовой карты,ae50ad5de8aaa6be0e217c41821981d2,-1,-1,-1,0,0,0,0,0,0,dc
167,229774,a375f6e33ed98a8f9a07ecc7617d1b58,М,1987,2021-10-26,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,dff9198c1d3b3a27254603e6c51d5460,Visa Platinum Rewards,2021,-1,800,5,4800,300,75400,75400,dc
168,185842,c2a850a811afd6d1d34300eee9082592,М,1986,2017-08-16,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,1466bd08bd38d76ad7b05e01852030f8,Visa Rewards,2021,-1,54600,32,0,0,79900,79900,cc
169,279308,380b71703cf9cb273842d8d0b4d6eeeb,Ж,1968,2013-02-06,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,99c58be37a187674984d2aed152affa6,VISA Gold,2021,-1,25900,23,11900,6500,83900,80100,dc
170,209623,dcdd9e71f4ce3581516c0c90cffd9c91,Ж,1985,2009-10-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,6ca6fdb2a97900f5eafbd02fb716c88b,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,4500,11,11200,13200,296100,305900,dc
171,275437,8c4187869856c44745f71dc804483e18,М,1980,2015-04-16,R,Баймак,0,Договор на текущий счет для дебетовой карты,4f61e2e144325d5730675053ca66fefe,Visa Platinum Rewards,2021,-1,5000,1,0,400,5600,6000,dc
172,249698,86e858b7f68ce79e245cdc8958e2cf23,Ж,2000,2021-10-26,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,d794485b62e3e9e28f99d003f942767a,МИР СКБ ЗП,2021,-1,5300,6,1900,0,55800,55800,dc
173,186229,283bf1f9875729d02da436c11c2c3ae1,М,1984,2021-09-23,R,Саратов,0,Договор на текущий счет для дебетовой карты,c6cbebf8d2365e686b80f2241270b7b6,Visa Platinum Rewards,2021,2021,0,0,0,0,0,0,dc
174,186261,437d91b4d0eb1eb9299cf3e4804de851,М,1996,2021-04-01,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,70111bd8332b9341ec352955209b6453,-1,-1,-1,0,0,0,0,0,0,dc
175,186424,304cc99eeac4873907e3507c73f12ba6,Ж,1987,2008-10-07,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,37587c6b8b7ac8e407390bb5510e3022,-1,-1,-1,0,0,0,0,0,0,dc
176,186536,f773fb662f4ba3e1a262a0fea366d945,Ж,1974,2021-10-20,R,Владимир,15000,Кредитная карта,a0ef50efb5ec0a49ac553a6e6456bef9,-1,-1,-1,10800,23,0,0,9100,9100,dc
177,210437,de8e6696bffd54c932467fb71f28630e,М,2000,2021-09-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,0aa400be5b7a79647ac5f765a1bf3bf5,Visa Platinum Rewards,2021,-1,0,0,0,0,8300,8300,dc
178,186736,c2a850a811afd6d1d34300eee9082592,М,1986,2017-08-16,R,Санкт-Петербург,110000,Кредитная карта,9a3cfc9a36f35f1c4918a9aab77925a0,-1,-1,-1,54600,32,0,0,79900,79900,dc
179,186752,c2add0f785c55829aef276d07f91f3a4,Ж,1972,2015-12-25,R,Клинцы,0,Договор на текущий счет для дебетовой карты,f9e3b51a824297e96beab6d396444e42,Visa Platinum Rewards,2021,2022,1100,3,300,400,1100,1500,dc
180,204291,6ef5d13408e3418e0a6ba7c4b62e0424,Ж,1959,2015-12-29,R,Туймазы,75000,Кредитная карта,18dd25c5452473dd31bd1b41401ac4ec,-1,-1,-1,80600,28,0,0,158100,158100,dc
181,186801,390d7cfe2d90bd1257cbc5d9cd422770,Ж,1976,2021-08-17,R,Челябинск,300,Договор на текущий счет для дебетовой карты,203789f170e675ff8ec3f6035e18a7fa,МИР Debit,2021,2022,0,0,0,0,0,0,dc
182,194679,8cbb7d8fbac517c3090faf28585a7b76,Ж,1970,2021-10-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,da3c4713ff728770507309f7029f6626,Visa Platinum Rewards,2021,2021,0,0,100,0,2000,2000,dc
183,186912,143f36152a6e7059332de7d0da30fead,М,2000,2021-10-05,R,Рязань,0,Договор на текущий счет для дебетовой карты,7a7c956d9aa687a432e7ef7006891ded,-1,-1,-1,0,0,0,0,0,0,dc
184,186918,5d87e2d560c63225f9b6f247c12d2fa9,М,1987,2019-07-18,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,e352dff9e0846560bc6fe12ea216c421,-1,-1,-1,0,0,0,0,0,0,dc
185,187069,ec01d874ed96873549e332651e1253ea,М,1983,2018-11-28,R,Воронеж,75000,Кредитная карта,ffcdbfedf58f45d3019682313ab09387,-1,-1,-1,43100,11,0,0,39600,39600,dc
186,187157,cc34ce0e6b74934b71b649ab4d027432,М,1978,2019-10-13,R,Санкт-Петербург,75000,Кредитная карта,6a525f773a7df07349e079a5b60d0cf0,-1,-1,-1,0,0,0,0,64000,64000,dc
187,187190,6d40041323106b27deca51318f302e7e,Ж,1995,2021-09-13,R,Самара,0,Договор на текущий счет для дебетовой карты,1f40791383f2bd631dffc871d8da6ebc,Visa Platinum Rewards,2021,-1,3000,1,100,0,3000,3000,dc
188,191729,7958e65549cfce92cb5b87f445c032b8,М,2000,2021-10-05,R,Рязань,0,Договор на текущий счет для дебетовой карты,0f195ac34fb6800a7de62ba62323be4b,Eurocard/MasterCard Mass,2021,-1,300,1,100,0,13700,8400,dc
189,187268,c37c43081c992a36ee1b92477f12effd,Ж,1971,2003-07-04,R,Уфа,0,Договор на текущий счет для дебетовой карты,9cdaf6fa402ffaa42f80d99951021f16,Priority Pass,2021,2022,2400,1,300,100,2400,2500,dc
190,187269,c37c43081c992a36ee1b92477f12effd,Ж,1971,2003-07-04,R,Уфа,0,Договор на текущий счет для дебетовой карты,bd4e59dafd84083ccf06418fa270a348,VISA Infinite,2021,2022,2400,1,300,100,2400,2500,dc
191,187270,c37c43081c992a36ee1b92477f12effd,Ж,1971,2003-07-04,R,Уфа,0,Договор на текущий счет для дебетовой карты,f8bc2369968152b721e7b9705cc77260,MasterCard World Elite,2021,2022,2400,1,300,100,2400,2500,dc
192,277868,33e5fb7841de037e901c60035285b221,Ж,1998,2016-09-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,80d983ecd69ded0fb9f5d00f1e16f9c1,МИР СКБ ЗП,2021,-1,20800,33,57000,152600,69100,213500,dc
193,187421,5c8b41eb35e9ab3dea3891561cce4de7,Ж,1961,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,e19d7379a8cf7a299da1339dcccfd7d0,-1,-1,-1,0,0,0,0,0,0,dc
194,187447,217ea5d4283489881b044acf720a896b,М,1985,2011-07-28,R,Красноярск,0,Договор на текущий счет для дебетовой карты,3683ce19e53ea5bc381334620cca681f,-1,-1,-1,0,0,0,0,500,500,dc
195,187489,2391f8bec10941f159d2a82380336971,Ж,1973,2021-09-30,R,Муром,0,Договор на текущий счет для дебетовой карты,fcca3d8fef5255ed82058dea46c27a70,-1,-1,-1,0,0,0,0,0,0,dc
196,213533,0a9a6e0ac72ef0491979e3f3bab435db,Ж,1999,2021-10-13,R,Ставрополь,0,Договор на текущий счет для дебетовой карты,78ed399e76fb8c0bd1dd69679a508fcb,VISA Gold,2021,-1,7800,29,5100,1300,25800,27200,dc
197,255997,e5460660bf1016379971748c67f0c10d,М,1978,2021-10-20,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,22d18b504daf85d30c318e2fa4571815,VISA Classic,2021,-1,4500,15,1600,400,17300,17700,dc
198,187745,d2100ac1988d4c85ec85357bc0f99938,Ж,1958,2010-04-07,R,Сибай,0,Договор на текущий счет для дебетовой карты,622225ebc42b36a7755e1ea016136dc2,Visa Platinum Rewards,2021,2022,0,0,21900,14900,163400,178300,dc
199,239278,4b7643c13b58804c37e6cc663954c3a9,М,1969,2019-04-24,R,Ижевск,0,Договор на текущий счет для дебетовой карты,0ab99b58bb8bf9428161dc95f41b5921,Visa Rewards,2021,-1,29500,105,0,0,29600,29600,cc
200,246257,5c489d44b68336acf1caa57bfcb8d2bf,М,2009,2021-10-15,R,Москва,0,Договор на текущий счет для дебетовой карты,4de86ce1c7cc0bd4034a7b275806ee2f,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,2800,3,4700,5100,2800,4300,dc
201,187966,fee3999501ca4d36078c318541734fb5,М,1968,2021-09-22,R,Омск,0,Договор на текущий счет для дебетовой карты,52728196131b53b0e35855f80118cd74,-1,-1,-1,0,0,0,0,0,0,dc
202,187988,e042ef11a207820b1a344c31be9c388e,М,2004,2021-10-01,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,e9e441e40436908a4dbe4cd2f5382a26,-1,-1,-1,0,0,0,0,0,0,dc
203,188021,abe8ca124398c12d67be606f037d7a86,Ж,1989,2011-01-01,R,Тюмень,0,Договор на текущий счет для дебетовой карты,829d805f0af8e3234b0b7b0f01cea0be,-1,-1,-1,0,0,100,0,2800900,2800900,dc
204,188073,bc0deb7dc146428aabde6a5ab417c11b,Ж,1966,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,c643729b415596c9b5d4ab0ef3cce6e7,-1,-1,-1,0,0,0,0,0,0,dc
205,209754,2ac7f7dcf6701aa6f379ab6210faf22a,Ж,2002,2018-12-25,R,Салават,0,Договор на текущий счет для дебетовой карты,a6e75763c99aa12c38e382f0231126df,"Дебет карта ПС МИР ""Бюджетная""",2021,2022,0,0,0,0,6700,6700,dc
206,188282,5835364ae5294aac4540af0d4b34647b,М,1986,2021-09-21,R,Омск,0,Договор на текущий счет для дебетовой карты,5b35221a74880f4ed56dc6c95a6c1d50,-1,-1,-1,0,0,0,0,0,0,dc
